Zip_Code,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
01550,MA,134319,150365,176277,197297,219987,242823,237459,222788,199568,177692,182490,162794,148819,158862,163241,171841,187035,199706,211445,221221,254475,290811,317506,346293,368861,370838
01560,MA,261009,298956,341265,381068,416213,440815,428936,398210,361881,346934,339308,326511,310652,330196,337245,352302,364606,381444,396666,403300,441440,508337,553755,603546,638674,657370
01562,MA,159054,180921,206660,242873,266101,282370,278186,260305,234907,223484,219238,201962,188314,200782,205893,215320,229815,248174,261378,272538,305118,340503,374819,405404,425809,427682
01564,MA,239541,278787,311816,343616,372075,395105,378744,361909,326661,316101,308399,295510,275720,290676,295925,305539,322119,342036,364314,374898,416699,460529,509104,555383,584269,587655
01566,MA,186697,204114,244887,274897,302766,321274,313831,295671,271689,254657,254723,244247,231088,243390,247409,262138,272944,290111,309242,317448,353909,394996,428830,467866,493214,500725
01568,MA,,,,,,,,,,,,,,,,,411918,440043,460807,460864,505697,571223,622321,671382,699548,713595
01569,MA,218596,253006,286112,322884,351393,374417,361366,338824,306256,290567,290010,272857,254243,266645,272536,290442,308296,327843,340830,352423,389815,429092,472092,509879,539927,550064
01570,MA,73650,84943,98125,113599,126751,135437,132441,125428,129153,131228,146775,144378,192072,201433,204955,224610,227459,246675,260937,273080,307178,342013,372511,404677,429124,432886
01571,MA,160430,180301,210198,241549,264210,280786,274701,261379,236962,218650,221511,203335,194036,206255,215981,229592,246645,263383,277219,287678,319829,352584,385345,420088,447200,455168
01581,MA,334681,383980,418922,457183,480008,510207,493924,464350,425356,416782,419288,414677,389738,418357,432097,447848,474252,500756,518262,529570,571551,643821,687574,757947,798716,798431
01583,MA,196319,228881,260168,290702,319664,336188,321171,304788,270136,263408,256296,241948,228681,241473,250115,260064,277406,296534,317335,325060,363619,401586,434274,481653,509092,510888
01585,MA,151173,166288,179878,213902,237849,257772,253872,242287,222943,214302,202553,188805,184157,184092,195858,205841,221475,234779,248485,256894,289348,317482,353611,386723,409699,404253
01588,MA,183155,212804,242558,274565,296366,314282,302390,284662,259623,245136,245793,233212,217694,226655,235226,244813,259931,282047,295403,303835,335778,365704,401844,438948,455798,470159
01590,MA,238217,270717,305428,343645,377889,403496,380295,360332,323898,316591,321661,306576,286778,302490,306754,323016,340073,359686,377061,386482,431106,480847,525001,578214,612431,624587
01602,MA,154377,179767,203574,235434,259546,277966,268410,250762,226797,210411,206778,190604,181437,196021,201400,211089,223286,245506,256873,272521,313124,351833,385328,422335,446908,450462
01603,MA,123806,142323,165335,197650,219163,234769,230477,211932,186097,173326,169616,155220,148631,160133,166433,174081,186432,205425,221535,237705,275493,312553,339914,374109,395411,397854
01604,MA,144423,167171,192590,223733,247242,271506,260167,241215,210689,199767,194730,178453,168654,180772,187750,197367,210993,230738,244865,261471,300163,339694,371496,405420,429370,432743
01605,MA,145569,168311,194055,223763,248139,267590,259436,241334,214460,204866,200823,183793,174864,187179,193471,203758,220264,239464,255315,272002,311398,351391,381548,414988,438935,443690
01606,MA,148607,169934,197523,225279,251848,270549,259313,244037,216117,204859,201001,184441,176583,189701,194969,205059,220387,239750,253903,269597,308308,344090,375703,412188,436454,436555
01607,MA,126714,143697,164084,187108,217154,239509,226822,214711,187017,178022,175059,162064,150085,164244,170999,180223,193339,211906,229606,245573,280285,321715,348717,385248,407184,410528
01609,MA,227350,258357,297463,330069,361824,378516,364208,344898,312908,304946,294747,282222,266138,280902,287683,300581,313307,332935,347434,364839,411577,463271,506029,549842,581786,587560
01610,MA,112435,131228,154069,179888,205147,224461,217348,202061,170077,160795,157940,145318,143853,160640,166919,177450,194377,212392,230935,246202,284664,325508,349590,382377,398515,403650
01611,MA,150557,173692,198881,237680,257850,280273,270419,253915,228368,209932,205358,188907,174643,185648,185047,193692,209629,224814,237339,253500,285706,318055,353227,383750,404407,408899
01612,MA,207528,240424,278397,311598,338881,360734,351701,332184,302816,280932,284016,265781,244187,256452,261264,277652,295286,316982,328821,343473,376686,425473,459035,500166,530349,540382
01701,MA,214760,246614,269799,287228,315077,330821,308821,294263,273499,277669,298979,347200,338433,354527,366692,385364,409767,444475,466398,477932,516348,569045,606102,651962,689657,690390
01702,MA,158836,184294,208348,223728,248933,258741,244601,229853,217472,227215,249685,293905,297603,324214,336590,350470,366765,402366,427465,441752,480127,526061,562099,606465,645642,649099
01719,MA,,,,,,,,,,481877,515502,529710,497390,538884,571962,556271,594227,610324,614996,622772,670339,780408,840383,915472,960268,962991
01720,MA,379630,434389,465685,494344,529481,551309,520267,502701,483695,473045,481385,468766,470427,503413,516945,545558,564165,586038,600338,602713,652651,745366,808693,883083,934123,927360
01721,MA,266291,305398,332139,358157,387589,405208,390114,374590,353698,329101,349125,386183,372085,404749,409665,418510,423220,456349,470506,479746,519498,582355,630130,686454,728059,737271
01730,MA,372621,424425,467102,488779,538853,541607,519384,499240,486312,486578,499809,496258,508043,549720,575911,618277,630932,673497,697734,707128,755167,825530,882791,975390,1008728,1035137
01740,MA,419392,492688,522511,565590,587244,619351,602627,555150,513209,486281,490103,469420,435440,454145,471660,492527,505901,529609,552228,553927,604819,706897,760854,820609,867366,866815
01741,MA,570841,653646,705065,732898,778219,788898,760836,733506,712214,689346,684782,643248,630080,673347,706042,740190,769592,785224,805272,805146,868060,1003867,1122318,1219606,1277311,1285303
01742,MA,607996,701573,744040,792791,843527,878858,826730,818830,747376,677060,717251,635662,697452,755107,819706,879948,890767,919397,934219,920314,995930,1152834,1272478,1404327,1474882,1516753
01746,MA,291375,329282,359642,386363,420968,440212,413034,396602,375800,367619,369715,352203,358253,384304,397896,422613,448197,468937,483207,485741,532413,590541,633425,690590,732719,738822
01747,MA,229998,271712,303451,340207,364685,390928,371391,350857,323081,309810,307271,286015,275412,284379,298652,306676,329503,349583,365868,377291,415323,462465,502440,546854,574585,576149
01748,MA,360956,412282,447396,477790,511068,546333,518022,495765,470872,453494,460746,449329,465241,499251,525263,544883,563616,589358,615446,621268,679628,780472,853054,920063,963849,969122
01749,MA,237858,279745,305196,324178,356363,373659,349485,340631,311555,296742,294560,278308,279147,296795,309422,328480,358608,379228,395933,406564,452134,494740,531452,579072,613581,617418
01752,MA,236391,276540,303814,323736,352986,369536,352184,335137,303254,293075,292252,279608,280497,301292,310570,333150,357918,380987,404379,415812,455049,498677,533447,577149,609609,611445
01754,MA,230073,268929,293071,314551,343221,354206,339984,324203,304256,288359,298272,285257,289058,308383,318402,340162,357273,384065,396461,416036,453487,495059,535578,584960,612562,610186
01756,MA,270404,313791,352758,397496,421983,457782,437914,410414,375667,357826,350266,340894,320155,341421,347434,366791,392673,409701,428291,439908,484764,543816,595670,656582,691240,696688
01757,MA,228370,268945,304558,337308,364227,388819,372415,347888,312521,296105,293774,276156,256118,268468,278043,296917,317406,338892,355033,364600,407358,452978,491963,534210,559766,563206
01760,MA,331305,375836,409749,444425,476566,496190,471822,452991,430649,430704,427387,422539,440613,482823,513485,542531,565939,598855,637059,637098,689014,746824,801288,893569,934674,932317
01770,MA,508521,576356,628237,651722,700898,756552,721367,679779,663536,663815,651769,637841,648036,671359,704014,731994,747321,777261,801659,801446,854766,973679,1050265,1119358,1188752,1228252
01772,MA,411530,468490,526326,587427,606442,638239,612824,575230,526323,504913,521975,503911,469486,504604,517726,542811,554526,571643,598764,607956,658214,759805,826751,910292,950999,970107
01773,MA,567766,656065,715935,758265,795602,819715,769649,752567,762348,782765,822722,708967,812570,924792,991208,1019889,1025457,1056920,1078173,1050542,1137874,1323765,1453584,1568239,1598201,1663977
01775,MA,333272,374518,407330,431896,457932,476912,456120,443756,421135,411859,414242,404120,404596,432652,444031,472671,486934,506384,525264,531718,577556,647011,708086,773273,812269,816778
01776,MA,470848,546466,574205,594110,641307,663648,634746,615312,593266,582357,589746,569424,582960,619763,638473,661642,677308,704506,720719,713782,762246,887913,982701,1069654,1129179,1149519
01778,MA,331777,384340,412871,437372,473331,492111,462204,450727,444283,477308,510134,496666,534567,611653,646241,670102,674602,704643,732666,736683,801587,906369,978112,1088537,1149048,1167232
01801,MA,256618,297252,334939,361436,391560,411089,384657,368447,346487,342362,343260,336719,349213,380613,398725,426417,462706,497903,527674,533048,586008,622577,661254,708558,745382,756529
01803,MA,280696,330159,367731,390217,423453,449052,423881,414277,392077,394006,394743,380003,392473,427987,450084,481868,514055,544974,583613,592792,647670,693609,743113,811710,848169,850173
01810,MA,378654,427605,464766,499568,536447,563426,535886,510505,484244,481781,498580,488107,504197,534026,554749,576775,591884,614780,634714,642792,700526,796205,864042,943057,993250,1022675
01821,MA,242621,279506,314883,338652,369944,383303,363360,348489,326778,321516,325634,309781,316153,337939,356935,381732,403420,434393,460590,472864,517877,561668,605103,648035,682359,687210
01824,MA,265692,303202,328890,353778,380512,397869,385508,365442,342928,335352,339666,321263,328456,353808,371014,396318,419498,446611,465875,476008,520321,574758,621764,677194,718399,719028
01826,MA,207886,238814,268851,296118,323249,339308,322811,309937,287323,272582,273982,254312,262002,277341,291190,307955,332396,351967,373825,390143,433017,478407,516926,556904,588046,589381
01827,MA,319901,366242,394674,422678,447955,474700,457441,449342,429086,409487,419960,401560,392971,419684,435343,462115,478347,503413,520554,524441,574184,644438,693465,743845,782842,786079
01830,MA,188363,215247,247477,275070,297482,314009,293343,281150,254559,246549,242503,226508,233106,252334,263766,290365,304304,330188,348198,360869,410526,460291,494874,528348,560432,573134
01832,MA,195294,223708,253403,278727,304617,322245,302756,288921,260988,246210,246902,231037,241172,259546,273198,299611,314710,339300,353378,370008,418841,474751,508071,543757,575905,589458
01833,MA,288625,326333,358470,394732,424018,447679,422580,397432,374838,368825,371591,340486,356739,384409,399846,421654,442223,466696,485664,496041,549156,603148,652943,703900,742210,757149
01834,MA,,,,,,,,,,,,,316948,340451,350114,374256,396949,426561,442715,454383,509153,560961,602976,653502,694932,709710
01835,MA,202274,234657,266525,292245,317443,335227,314711,298177,275151,265619,264462,244787,249474,268213,284918,307922,328674,352438,370323,380245,431283,478961,514237,548074,580513,594386
01841,MA,111323,134657,160669,186603,208972,228366,222953,199641,157151,151044,156315,143662,155590,175856,187478,208327,237691,262440,288851,309586,354468,407261,431999,466118,501245,513008
01843,MA,132387,154217,185700,209246,228677,244062,239633,216351,186213,176406,183402,170106,180383,205010,216592,235806,258899,282571,306709,325939,371020,417188,448652,485306,521996,535429
01844,MA,196291,227308,257239,288595,314019,336336,317934,294465,269726,259107,262205,244262,253279,270363,285328,309020,330240,354894,374551,387898,437903,485511,526142,562548,599670,614967
01845,MA,336746,379417,413072,442503,484762,505191,474424,447714,422502,415876,424844,415324,430816,461185,469398,492294,508866,537431,562397,573402,630372,716660,776392,839556,874347,895800
01850,MA,118971,135000,157545,176196,197686,212587,201947,184597,191682,176048,184713,179371,162986,184862,196858,214430,235991,257637,282808,298018,332196,378117,404810,443525,474197,472141
01851,MA,140328,163903,189364,210538,234907,253140,241114,229827,224290,213065,216117,222399,202342,219325,229454,251252,276297,303230,323396,338653,375342,423032,450953,494084,525133,529600
01852,MA,133251,155436,177337,196349,214986,226353,218630,210318,206040,193041,195397,198859,210672,230894,241613,263615,284905,311454,331162,344057,379950,422778,453989,496432,533158,540597
01854,MA,161628,188441,215535,236272,261188,275274,263242,249645,257600,246217,249249,238725,214354,235219,250690,267786,287510,311562,330952,343659,382075,428405,459282,502483,537275,535989
01860,MA,248071,283300,315826,355930,391467,409320,378063,367706,329758,311616,316121,298428,300549,325338,337117,359117,376897,399372,418214,428683,485723,540697,577642,620429,662515,679590
01862,MA,252186,291992,322540,344112,376509,389630,374101,356524,335355,334771,336137,322226,328273,352062,371141,396580,417783,447696,475493,487673,537577,589089,634038,689701,729518,734883
01863,MA,203118,233929,266662,287410,310290,323485,311190,303146,280993,273803,274470,264536,270733,291781,307172,328879,353465,380081,396977,407172,446703,482120,527930,578643,614838,618593
01867,MA,318700,361869,402781,429285,458289,472547,449459,428363,408835,410085,420450,407676,422180,452841,480277,512753,539579,582407,609998,614688,669249,723113,769413,861649,906344,925787
01876,MA,237828,274279,302650,332933,358277,374323,358523,344521,318545,311537,309838,297184,309536,329905,344491,369011,394936,423518,444064,455403,502348,548825,589032,638061,672468,682543
01879,MA,252317,295481,328523,350552,386245,398865,383106,371582,343195,327221,322749,311704,311296,328309,341980,363866,384782,407305,424403,434115,483331,537233,589519,637042,665771,674763
01880,MA,286098,327668,365553,396324,424705,434320,410210,396472,385777,376168,381912,374461,391745,419343,439538,469832,505318,542038,570020,571827,628803,671821,711021,767588,807531,820863
01886,MA,315547,367435,394177,418933,447013,473153,452304,440482,422061,415875,427209,413902,424700,447663,465089,490727,516081,540729,565650,568358,613790,699049,751718,824259,865459,858182
01887,MA,258669,303169,336209,365617,394871,415011,391759,382670,360539,355852,356852,345794,359462,386079,405963,439053,460083,493703,518603,524399,570071,620389,654681,708298,743603,754835
01890,MA,518002,615012,666787,707659,754273,780984,739309,730289,723405,733203,749021,742202,759915,825189,888528,944416,1005201,1040139,1089903,1087708,1162841,1285518,1386204,1521681,1588668,1615766
01902,MA,141513,164173,192656,216949,236692,255236,244900,220188,184612,178410,179787,169320,183197,211970,230469,256323,288528,323044,351928,372350,424626,465756,489081,519675,558246,562781
01904,MA,187943,217570,252276,280122,299612,319189,304457,282200,251133,238180,238380,222652,235992,262915,280272,306550,337717,371540,398936,418188,473282,515583,540531,575541,612828,619117
01905,MA,152060,180142,209724,233610,254489,272803,254559,237741,206551,196327,199479,184229,195715,223261,239969,265840,301662,338791,369090,388280,434032,471049,498206,536062,574538,579308
